"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.99693,0,0.078287,1.1209e-05,-2.2421e-07,-0.0024009
0.99593,0,0.090176,1.1209e-05,2.2421e-07,-0.0024009
0.99887,0,0.047444,1.1076e-05,-2.2154e-07,-0.0023989
0.99838,0,0.056919,1.1076e-05,2.2154e-07,-0.0023989
0.99977,0,0.021364,1.1e-05,-2.2002e-07,-0.0023969
0.99956,0,0.029666,1.1e-05,2.2002e-07,-0.0023969
0.99997,0,-0.0075642,1.0974e-05,-2.195e-07,-0.0023949
1,0,0.0027493,1.0974e-05,2.195e-07,-0.0023949
0.99884,0,-0.048049,1.1009e-05,-2.2022e-07,-0.0023929
0.99946,0,-0.032964,1.1009e-05,2.2022e-07,-0.0023929
0.99622,0,-0.086892,1.1136e-05,-2.2275e-07,-0.0023909
0.99718,0,-0.07501,1.1136e-05,2.2275e-07,-0.0023909
0.99129,0,-0.13167,1.1334e-05,-2.2672e-07,-0.0023889
0.99129,0,-0.13167,1.1334e-05,2.2672e-07,-0.0023889
0.98651,0,-0.16372,1.1423e-05,-2.285e-07,-0.0023883
0.98651,0,-0.16372,1.1423e-05,2.285e-07,-0.0023883
0.9847,0,-0.17426,1.1666e-05,2.3334e-07,-0.0023869
0.98265,0,-0.18548,1.1666e-05,-2.3334e-07,-0.0023869
0.98069,0,-0.19555,1.2067e-05,-2.4137e-07,-0.0023849
0.98069,0,-0.19555,1.2067e-05,2.4137e-07,-0.0023849
0.97907,0,-0.20353,1.2462e-05,-2.4927e-07,-0.0023829
0.97907,0,-0.20353,1.2462e-05,2.4927e-07,-0.0023829
0.97645,0,-0.21576,1.2463e-05,2.493e-07,-0.0023829
0.97575,0,-0.21888,1.2463e-05,-2.493e-07,-0.0023829
0.9672,0,-0.25401,1.2919e-05,-2.5841e-07,-0.0023809
0.9672,0,-0.25401,1.2919e-05,2.5841e-07,-0.0023809
0.95063,0,-0.31033,1.3501e-05,-2.7005e-07,-0.0023789
0.95063,0,-0.31033,1.3501e-05,2.7005e-07,-0.0023789
0.94278,0,-0.33343,1.3518e-05,2.7039e-07,-0.0023789
0.94323,0,-0.33213,1.3518e-05,-2.7039e-07,-0.0023789
0.93117,0,-0.36457,1.4222e-05,-2.8449e-07,-0.0023769
0.93117,0,-0.36457,1.4222e-05,2.8449e-07,-0.0023769
0.91171,0,-0.41084,1.4539e-05,-2.9082e-07,-0.0023761
0.91171,0,-0.41084,1.4539e-05,2.9082e-07,-0.0023761
0.90067,0,-0.43451,1.5133e-05,3.027e-07,-0.0023749
0.90067,0,-0.43451,1.5133e-05,-3.027e-07,-0.0023749
0.88937,0,-0.45718,1.5577e-05,-3.1159e-07,-0.002374
0.88937,0,-0.45718,1.5577e-05,3.1159e-07,-0.002374
0.88015,0,-0.4747,1.6165e-05,3.2334e-07,-0.0023729
0.88015,0,-0.4747,1.6165e-05,-3.2334e-07,-0.0023729
0.87006,0,-0.49294,1.6616e-05,-3.3237e-07,-0.002372
0.87006,0,-0.49294,1.6616e-05,3.3237e-07,-0.002372
0.86234,0,-0.50633,1.7305e-05,3.4615e-07,-0.0023709
0.86234,0,-0.50633,1.7305e-05,-3.4615e-07,-0.0023709
0.8533,0,-0.52142,1.7654e-05,-3.5314e-07,-0.0023703
0.8533,0,-0.52142,1.7654e-05,3.5314e-07,-0.0023703
0.84867,0,-0.52892,1.8546e-05,3.7098e-07,-0.0023689
0.84867,0,-0.52892,1.8546e-05,-3.7098e-07,-0.0023689
0.841,0,-0.54104,1.8693e-05,-3.7391e-07,-0.0023686
0.841,0,-0.54104,1.8693e-05,3.7391e-07,-0.0023686
0.83729,0,-0.54675,1.9732e-05,-3.9468e-07,-0.0023671
0.83308,0,-0.55316,1.9732e-05,3.9468e-07,-0.0023671
0.83437,0,-0.55121,1.9874e-05,3.9754e-07,-0.0023669
0.83437,0,-0.55121,1.9874e-05,-3.9754e-07,-0.0023669
0.82934,0,-0.55874,2.077e-05,-4.1546e-07,-0.0023655
0.82934,0,-0.55874,2.077e-05,4.1546e-07,-0.0023655
0.83033,0,-0.55728,2.1225e-05,4.2457e-07,-0.0023649
0.83033,0,-0.55728,2.1225e-05,-4.2457e-07,-0.0023649
0.82572,0,-0.56408,2.1809e-05,-4.3623e-07,-0.002364
0.82572,0,-0.56408,2.1809e-05,4.3623e-07,-0.002364
0.82831,0,-0.56027,2.2594e-05,4.5194e-07,-0.0023629
0.82831,0,-0.56027,2.2594e-05,-4.5194e-07,-0.0023629
0.82432,0,-0.56613,2.2847e-05,-4.57e-07,-0.0023625
0.82432,0,-0.56613,2.2847e-05,4.57e-07,-0.0023625
0.82956,0,-0.55841,2.3885e-05,-4.7778e-07,-0.002361
0.82193,0,-0.56958,2.3885e-05,4.7778e-07,-0.002361
0.82979,0,-0.55807,2.3991e-05,4.7988e-07,-0.0023609
0.82979,0,-0.55807,2.3991e-05,-4.7988e-07,-0.0023609
0.82824,0,-0.56038,2.4924e-05,-4.9855e-07,-0.0023595
0.82824,0,-0.56038,2.4924e-05,4.9855e-07,-0.0023595
0.83313,0,-0.55308,2.5355e-05,5.0716e-07,-0.0023589
0.83313,0,-0.55308,2.5355e-05,-5.0716e-07,-0.0023589
0.83243,0,-0.55413,2.5962e-05,-5.1932e-07,-0.0023579
0.83243,0,-0.55413,2.5962e-05,5.1932e-07,-0.0023579
0.83737,0,-0.54663,2.6686e-05,5.3379e-07,-0.0023569
0.83737,0,-0.54663,2.6686e-05,-5.3379e-07,-0.0023569
0.83793,0,-0.54578,2.7001e-05,-5.4009e-07,-0.0023564
0.83793,0,-0.54578,2.7001e-05,5.4009e-07,-0.0023564
0.84286,0,-0.53814,2.8e-05,5.6007e-07,-0.0023549
0.84286,0,-0.53814,2.8e-05,-5.6007e-07,-0.0023549
0.84591,0,-0.53332,2.804e-05,-5.6087e-07,-0.0023548
0.84591,0,-0.53332,2.804e-05,5.6087e-07,-0.0023548
0.85128,0,-0.52471,2.9078e-05,-5.8164e-07,-0.0023532
0.84567,0,-0.53371,2.9078e-05,5.8164e-07,-0.0023532
0.85424,0,-0.51988,2.9276e-05,5.8559e-07,-0.0023529
0.85424,0,-0.51988,2.9276e-05,-5.8559e-07,-0.0023529
0.85707,0,-0.51519,3.0117e-05,-6.0241e-07,-0.0023515
0.85707,0,-0.51519,3.0117e-05,6.0241e-07,-0.0023515
0.86223,0,-0.50652,3.0494e-05,6.0996e-07,-0.0023509
0.86223,0,-0.50652,3.0494e-05,-6.0996e-07,-0.0023509
0.86618,0,-0.49974,3.1155e-05,-6.2318e-07,-0.0023497
0.86618,0,-0.49974,3.1155e-05,6.2318e-07,-0.0023497
0.87178,0,-0.4899,3.1651e-05,6.331e-07,-0.0023489
0.87178,0,-0.4899,3.1651e-05,-6.331e-07,-0.0023489
0.87444,0,-0.48514,3.2194e-05,-6.4396e-07,-0.0023479
0.87444,0,-0.48514,3.2194e-05,6.4396e-07,-0.0023479
0.99545,0,0.095251,3.2107e-05,-6.4222e-07,-0.0022348
0.99699,0,0.07758,3.2194e-05,6.4396e-07,-0.0022359
0.99359,0,0.11304,3.2107e-05,6.4222e-07,-0.0022348
0.99699,0,0.07758,3.2194e-05,-6.4396e-07,-0.0022359
0.99071,0,0.13598,3.1843e-05,6.3694e-07,-0.0022328
0.99106,0,0.13338,3.1843e-05,-6.3694e-07,-0.0022328
0.99474,0,0.10245,3.1563e-05,6.3134e-07,-0.0022308
0.99271,0,0.12054,3.1563e-05,-6.3134e-07,-0.0022308
0.99859,0,0.053169,3.1394e-05,6.2796e-07,-0.0022288
0.99763,0,0.068761,3.1394e-05,-6.2796e-07,-0.0022288
0.99952,0,0.030956,3.1319e-05,6.2645e-07,-0.0022268
0.99941,0,0.034262,3.1319e-05,-6.2645e-07,-0.0022268
0.99925,0,0.038673,3.1263e-05,6.2535e-07,-0.0022248
0.99945,0,0.033161,3.1263e-05,-6.2535e-07,-0.0022248
0.99761,0,0.06912,3.1175e-05,6.2358e-07,-0.0022228
0.99761,0,0.06912,3.1175e-05,-6.2358e-07,-0.0022228
0.99236,0,0.12337,3.0978e-05,-6.1964e-07,-0.0022208
0.99537,0,0.096133,3.1155e-05,6.2318e-07,-0.0022226
0.99236,0,0.12337,3.0978e-05,6.1964e-07,-0.0022208
0.99537,0,0.096133,3.1155e-05,-6.2318e-07,-0.0022226
0.99074,0,0.13574,3.0678e-05,-6.1364e-07,-0.0022188
0.98986,0,0.14208,3.0678e-05,6.1364e-07,-0.0022188
0.99632,0,0.085663,3.0417e-05,-6.0842e-07,-0.0022168
0.9942,0,0.10756,3.0417e-05,6.0842e-07,-0.0022168
0.9992,0,0.039948,3.0289e-05,-6.0587e-07,-0.0022148
0.99865,0,0.051848,3.0289e-05,6.0587e-07,-0.0022148
0.99968,0,0.025182,3.0233e-05,-6.0474e-07,-0.0022128
0.99965,0,0.026613,3.0233e-05,6.0474e-07,-0.0022128
0.99968,0,0.025284,3.0185e-05,-6.0379e-07,-0.0022108
0.9997,0,0.024517,3.0185e-05,6.0379e-07,-0.0022108
0.99961,0,0.0278,3.0133e-05,-6.0274e-07,-0.0022088
0.99964,0,0.026926,3.0133e-05,6.0274e-07,-0.0022088
0.99925,0,0.038693,3.0076e-05,-6.016e-07,-0.0022068
0.99959,0,0.028682,3.0117e-05,6.0241e-07,-0.0022082
0.99925,0,0.038693,3.0076e-05,6.016e-07,-0.0022068
0.99959,0,0.028682,3.0117e-05,-6.0241e-07,-0.0022082
0.99642,0,0.084484,2.9978e-05,-5.9965e-07,-0.0022048
0.99778,0,0.066595,2.9978e-05,5.9965e-07,-0.0022048
0.99188,0,0.1272,2.9773e-05,-5.9553e-07,-0.0022028
0.99339,0,0.11478,2.9773e-05,5.9553e-07,-0.0022028
0.99315,0,0.11682,2.9491e-05,-5.8989e-07,-0.0022008
0.99175,0,0.12822,2.9491e-05,5.8989e-07,-0.0022008
0.99771,0,0.067662,2.9279e-05,-5.8565e-07,-0.0021988
0.99625,0,0.086554,2.9279e-05,5.8565e-07,-0.0021988
0.99946,0,0.032768,2.9181e-05,-5.837e-07,-0.0021968
0.99917,0,0.040762,2.9181e-05,5.837e-07,-0.0021968
0.99952,0,0.031044,2.9131e-05,-5.8271e-07,-0.0021948
0.99961,0,0.027908,2.9131e-05,5.8271e-07,-0.0021948
0.99801,0,0.063053,2.9063e-05,-5.8133e-07,-0.0021928
0.9994,0,0.034747,2.9078e-05,5.8164e-07,-0.0021932
0.99801,0,0.063053,2.9063e-05,5.8133e-07,-0.0021928
0.9994,0,0.034747,2.9078e-05,-5.8164e-07,-0.0021932
0.99067,0,0.13628,2.888e-05,-5.7768e-07,-0.0021908
0.99353,0,0.11354,2.888e-05,5.7768e-07,-0.0021908
0.98859,0,0.15062,2.8558e-05,-5.7124e-07,-0.0021888
0.98795,0,0.15478,2.8558e-05,5.7124e-07,-0.0021888
0.99531,0,0.096738,2.8262e-05,-5.6532e-07,-0.0021868
0.99257,0,0.12164,2.8262e-05,5.6532e-07,-0.0021868
0.99875,0,0.049916,2.8118e-05,-5.6243e-07,-0.0021848
0.99815,0,0.060855,2.8118e-05,5.6243e-07,-0.0021848
0.99785,0,0.065514,2.804e-05,-5.6087e-07,-0.0021828
0.99908,0,0.042898,2.804e-05,5.6087e-07,-0.0021828
0.99785,0,0.065514,2.804e-05,5.6087e-07,-0.0021828
0.99908,0,0.042898,2.804e-05,-5.6087e-07,-0.0021828
0.99094,0,0.1343,2.7871e-05,-5.5749e-07,-0.0021808
0.99401,0,0.10927,2.7871e-05,5.5749e-07,-0.0021808
0.9878,0,0.15576,2.7548e-05,-5.5103e-07,-0.0021788
0.98752,0,0.1575,2.7548e-05,5.5103e-07,-0.0021788
0.99423,0,0.10725,2.7236e-05,-5.448e-07,-0.0021768
0.99142,0,0.13068,2.7236e-05,5.448e-07,-0.0021768
0.99678,0,0.080219,2.7068e-05,-5.4143e-07,-0.0021748
0.99663,0,0.081999,2.7068e-05,5.4143e-07,-0.0021748
0.99361,0,0.11283,2.691e-05,-5.3828e-07,-0.0021728
0.9969,0,0.078632,2.7001e-05,5.4009e-07,-0.0021739
0.99361,0,0.11283,2.691e-05,5.3828e-07,-0.0021728
0.9969,0,0.078632,2.7001e-05,-5.4009e-07,-0.0021739
0.98681,0,0.16188,2.6614e-05,-5.3234e-07,-0.0021708
0.98802,0,0.1543,2.6614e-05,5.3234e-07,-0.0021708
0.99136,0,0.13114,2.627e-05,-5.2547e-07,-0.0021688
0.98864,0,0.15033,2.627e-05,5.2547e-07,-0.0021688
0.99431,0,0.10653,2.6045e-05,-5.2096e-07,-0.0021668
0.99402,0,0.10923,2.6045e-05,5.2096e-07,-0.0021668
0.99098,0,0.134,2.5836e-05,-5.1678e-07,-0.0021648
0.99459,0,0.10388,2.5962e-05,5.1932e-07,-0.002166
0.99098,0,0.134,2.5836e-05,5.1678e-07,-0.0021648
0.99459,0,0.10388,2.5962e-05,-5.1932e-07,-0.002166
0.98618,0,0.1657,2.5503e-05,-5.1013e-07,-0.0021628
0.98632,0,0.16483,2.5503e-05,5.1013e-07,-0.0021628
0.99078,0,0.1355,2.5165e-05,-5.0338e-07,-0.0021608
0.98852,0,0.15106,2.5165e-05,5.0338e-07,-0.0021608
0.99083,0,0.1351,2.4924e-05,-4.9854e-07,-0.0021588
0.99253,0,0.12197,2.4924e-05,4.9855e-07,-0.0021588
0.99083,0,0.1351,2.4924e-05,4.9854e-07,-0.0021588
0.99253,0,0.12197,2.4924e-05,-4.9855e-07,-0.0021588
0.98549,0,0.16975,2.4627e-05,-4.926e-07,-0.0021568
0.98745,0,0.15796,2.4627e-05,4.926e-07,-0.0021568
0.98727,0,0.15906,2.4258e-05,-4.8522e-07,-0.0021548
0.98539,0,0.1703,2.4258e-05,4.8522e-07,-0.0021548
0.98847,0,0.15143,2.3959e-05,-4.7924e-07,-0.0021528
0.98874,0,0.14962,2.3959e-05,4.7924e-07,-0.0021528
0.98601,0,0.16666,2.3656e-05,-4.7318e-07,-0.0021508
0.98853,0,0.151,2.3885e-05,4.7778e-07,-0.0021523
0.98601,0,0.16666,2.3656e-05,4.7318e-07,-0.0021508
0.98853,0,0.151,2.3885e-05,-4.7778e-07,-0.0021523
0.98541,0,0.17021,2.328e-05,-4.6567e-07,-0.0021488
0.98415,0,0.17736,2.328e-05,4.6567e-07,-0.0021488
0.98661,0,0.16307,2.295e-05,-4.5906e-07,-0.0021468
0.98662,0,0.16305,2.295e-05,4.5906e-07,-0.0021468
0.98483,0,0.1735,2.2625e-05,-4.5255e-07,-0.0021448
0.98692,0,0.16123,2.2847e-05,4.57e-07,-0.0021462
0.98483,0,0.1735,2.2625e-05,4.5255e-07,-0.0021448
0.98692,0,0.16123,2.2847e-05,-4.57e-07,-0.0021462
0.98449,0,0.17541,2.2243e-05,-4.4491e-07,-0.0021428
0.98339,0,0.18151,2.2243e-05,4.4491e-07,-0.0021428
0.98485,0,0.17342,2.1899e-05,-4.3804e-07,-0.0021408
0.98521,0,0.17137,2.1899e-05,4.3804e-07,-0.0021408
0.9837,0,0.1798,2.1552e-05,-4.311e-07,-0.0021388
0.98503,0,0.17238,2.1809e-05,4.3623e-07,-0.0021403
0.9837,0,0.1798,2.1552e-05,4.311e-07,-0.0021388
0.98503,0,0.17238,2.1809e-05,-4.3623e-07,-0.0021403
0.98406,0,0.17785,2.1164e-05,-4.2335e-07,-0.0021368
0.98291,0,0.18407,2.1164e-05,4.2335e-07,-0.0021368
0.98307,0,0.18322,2.0816e-05,-4.1638e-07,-0.0021348
0.98413,0,0.17742,2.0816e-05,4.1638e-07,-0.0021348
0.98295,0,0.1839,2.0453e-05,-4.0911e-07,-0.0021328
0.98307,0,0.18322,2.077e-05,4.1546e-07,-0.0021345
0.98295,0,0.1839,2.0453e-05,4.0911e-07,-0.0021328
0.98307,0,0.18322,2.077e-05,-4.1546e-07,-0.0021345
0.98401,0,0.1781,2.0063e-05,-4.0131e-07,-0.0021308
0.98288,0,0.18423,2.0063e-05,4.0131e-07,-0.0021308
0.98303,0,0.18347,1.9712e-05,-3.943e-07,-0.0021288
0.984,0,0.17815,1.9732e-05,3.9468e-07,-0.0021289
0.98303,0,0.18347,1.9712e-05,3.943e-07,-0.0021288
0.984,0,0.17815,1.9732e-05,-3.9468e-07,-0.0021289
0.98256,0,0.18597,1.9341e-05,-3.8687e-07,-0.0021268
0.98287,0,0.18429,1.9341e-05,3.8687e-07,-0.0021268
0.98453,0,0.17522,1.8959e-05,-3.7923e-07,-0.0021248
0.9834,0,0.18143,1.8959e-05,3.7923e-07,-0.0021248
0.98367,0,0.17998,1.8613e-05,-3.723e-07,-0.0021228
0.98502,0,0.17247,1.8693e-05,3.7391e-07,-0.0021232
0.98367,0,0.17998,1.8613e-05,3.723e-07,-0.0021228
0.98502,0,0.17247,1.8693e-05,-3.7391e-07,-0.0021232
0.98314,0,0.18284,1.8238e-05,-3.6481e-07,-0.0021208
0.98303,0,0.18344,1.8238e-05,3.6481e-07,-0.0021208
0.98546,0,0.16992,1.7868e-05,-3.574e-07,-0.0021188
0.98437,0,0.17609,1.7868e-05,3.574e-07,-0.0021188
0.98462,0,0.1747,1.7533e-05,-3.5071e-07,-0.0021168
0.98623,0,0.16536,1.7654e-05,3.5314e-07,-0.0021175
0.98462,0,0.1747,1.7533e-05,3.5071e-07,-0.0021168
0.98623,0,0.16536,1.7654e-05,-3.5314e-07,-0.0021175
0.98402,0,0.17804,1.7162e-05,-3.4329e-07,-0.0021148
0.98362,0,0.18023,1.7162e-05,3.4329e-07,-0.0021148
0.98704,0,0.16046,1.6805e-05,-3.3614e-07,-0.0021128
0.98576,0,0.16816,1.6805e-05,3.3614e-07,-0.0021128
0.98625,0,0.16527,1.6494e-05,-3.2992e-07,-0.0021108
0.9881,0,0.15383,1.6616e-05,3.3237e-07,-0.0021115
0.98625,0,0.16527,1.6494e-05,3.2992e-07,-0.0021108
0.9881,0,0.15383,1.6616e-05,-3.3237e-07,-0.0021115
0.98485,0,0.1734,1.6137e-05,-3.2279e-07,-0.0021088
0.98466,0,0.1745,1.6137e-05,3.2279e-07,-0.0021088
0.98906,0,0.1475,1.5787e-05,-3.1579e-07,-0.0021068
0.98713,0,0.15991,1.5787e-05,3.1579e-07,-0.0021068
0.98899,0,0.14799,1.5513e-05,-3.1029e-07,-0.0021048
0.99053,0,0.13727,1.5577e-05,3.1159e-07,-0.0021052
0.98899,0,0.14799,1.5513e-05,3.1029e-07,-0.0021048
0.99053,0,0.13727,1.5577e-05,-3.1159e-07,-0.0021052
0.98542,0,0.17015,1.5194e-05,-3.0392e-07,-0.0021028
0.98657,0,0.16333,1.5194e-05,3.0392e-07,-0.0021028
0.98963,0,0.14361,1.4835e-05,-2.9673e-07,-0.0021008
0.98707,0,0.16032,1.4835e-05,2.9673e-07,-0.0021008
0.99361,0,0.11283,1.4579e-05,-2.9161e-07,-0.0020988
0.99279,0,0.11986,1.4579e-05,2.9161e-07,-0.0020988
0.99197,0,0.12646,1.4372e-05,-2.8748e-07,-0.0020968
0.99458,0,0.10399,1.4539e-05,2.9082e-07,-0.0020984
0.99197,0,0.12646,1.4372e-05,2.8748e-07,-0.0020968
0.99458,0,0.10399,1.4539e-05,-2.9082e-07,-0.0020984
0.98588,0,0.16746,1.4067e-05,-2.8138e-07,-0.0020948
0.98727,0,0.15907,1.4067e-05,2.8138e-07,-0.0020948
0.98884,0,0.14896,1.371e-05,-2.7423e-07,-0.0020928
0.98672,0,0.16242,1.371e-05,2.7423e-07,-0.0020928
0.99416,0,0.10792,1.3435e-05,-2.6874e-07,-0.0020908
0.99062,0,0.13664,1.3501e-05,2.7005e-07,-0.0020912
0.99416,0,0.10792,1.3435e-05,2.6874e-07,-0.0020908
0.99062,0,0.13664,1.3501e-05,-2.7005e-07,-0.0020912
0.99828,0,0.058615,1.3279e-05,-2.6561e-07,-0.0020888
0.99767,0,0.068287,1.3279e-05,2.6561e-07,-0.0020888
0.99947,0,0.032671,1.3181e-05,-2.6365e-07,-0.0020868
0.99917,0,0.040807,1.3181e-05,2.6365e-07,-0.0020868
0.99993,0,0.011677,1.3132e-05,-2.6267e-07,-0.0020848
0.99984,0,0.018106,1.3132e-05,2.6267e-07,-0.0020848
0.99988,0,-0.015476,1.3121e-05,-2.6246e-07,-0.0020828
0.99999,0,-0.0051136,1.3121e-05,2.6246e-07,-0.0020828
0.99876,0,-0.049825,1.3173e-05,-2.635e-07,-0.0020808
0.99928,0,-0.037832,1.3173e-05,2.635e-07,-0.0020808
0.99654,0,-0.083062,1.3297e-05,-2.6597e-07,-0.0020788
0.99737,0,-0.072439,1.3297e-05,2.6597e-07,-0.0020788
0.99132,0,-0.1315,1.3485e-05,-2.6974e-07,-0.0020768
0.99132,0,-0.1315,1.3485e-05,2.6974e-07,-0.0020768
0.98627,0,-0.16511,1.3501e-05,-2.7005e-07,-0.0020767
0.98627,0,-0.16511,1.3501e-05,2.7005e-07,-0.0020767
0.9855,0,-0.16968,1.3814e-05,2.7631e-07,-0.0020747
0.98398,0,-0.17825,1.3814e-05,-2.7631e-07,-0.0020747
0.98387,0,-0.17891,1.4194e-05,-2.8392e-07,-0.0020727
0.98387,0,-0.17891,1.4194e-05,2.8392e-07,-0.0020727
0.98406,0,-0.17785,1.4539e-05,-2.9082e-07,-0.0020708
0.98406,0,-0.17785,1.4539e-05,2.9082e-07,-0.0020708
0.98171,0,-0.19037,1.4541e-05,2.9087e-07,-0.0020708
0.9806,0,-0.19604,1.4541e-05,-2.9087e-07,-0.0020708
0.97246,0,-0.23306,1.4953e-05,-2.9911e-07,-0.0020688
0.97608,0,-0.21741,1.4953e-05,2.9911e-07,-0.0020688
0.96143,0,-0.27506,1.5467e-05,-3.0938e-07,-0.0020668
0.96143,0,-0.27506,1.5467e-05,3.0938e-07,-0.0020668
0.95495,0,-0.29675,1.5577e-05,-3.1159e-07,-0.0020664
0.95495,0,-0.29675,1.5577e-05,3.1159e-07,-0.0020664
0.94758,0,-0.31952,1.6081e-05,3.2167e-07,-0.0020648
0.94758,0,-0.31952,1.6081e-05,-3.2167e-07,-0.0020648
0.93052,0,-0.36624,1.6616e-05,-3.3237e-07,-0.0020633
0.93052,0,-0.36624,1.6616e-05,3.3237e-07,-0.0020633
0.92129,0,-0.38887,1.6847e-05,3.3699e-07,-0.0020628
0.92129,0,-0.38887,1.6847e-05,-3.3699e-07,-0.0020628
0.91167,0,-0.41093,1.7654e-05,-3.5314e-07,-0.0020609
0.91167,0,-0.41093,1.7654e-05,3.5314e-07,-0.0020609
0.90237,0,-0.43097,1.7705e-05,3.5414e-07,-0.0020608
0.90177,0,-0.43221,1.7705e-05,-3.5414e-07,-0.0020608
0.89655,0,-0.44295,1.8667e-05,-3.7338e-07,-0.0020588
0.89655,0,-0.44295,1.8667e-05,3.7338e-07,-0.0020588
0.88701,0,-0.46174,1.8693e-05,-3.7391e-07,-0.0020587
0.88701,0,-0.46174,1.8693e-05,3.7391e-07,-0.0020587
0.87514,0,-0.48388,1.9732e-05,-3.9468e-07,-0.0020568
0.87865,0,-0.47747,1.9732e-05,3.9468e-07,-0.0020568
0.86944,0,-0.49404,1.9733e-05,3.9472e-07,-0.0020568
0.86944,0,-0.49404,1.9733e-05,-3.9472e-07,-0.0020568
0.86726,0,-0.49786,2.077e-05,-4.1546e-07,-0.0020549
0.86726,0,-0.49786,2.077e-05,4.1546e-07,-0.0020549
0.86257,0,-0.50593,2.0881e-05,4.1768e-07,-0.0020547
0.86257,0,-0.50593,2.0881e-05,-4.1768e-07,-0.0020547
0.85873,0,-0.51242,2.1809e-05,-4.3623e-07,-0.0020532
0.85873,0,-0.51242,2.1809e-05,4.3623e-07,-0.0020532
0.85632,0,-0.51644,2.2077e-05,4.4161e-07,-0.0020527
0.85632,0,-0.51644,2.2077e-05,-4.4161e-07,-0.0020527
0.85326,0,-0.52148,2.2847e-05,-4.57e-07,-0.0020515
0.85326,0,-0.52148,2.2847e-05,4.57e-07,-0.0020515
0.85264,0,-0.5225,2.33e-05,4.6607e-07,-0.0020507
0.85264,0,-0.5225,2.33e-05,-4.6607e-07,-0.0020507
0.85036,0,-0.52621,2.3885e-05,-4.7778e-07,-0.0020498
0.85036,0,-0.52621,2.3885e-05,4.7778e-07,-0.0020498
0.85098,0,-0.52519,2.4544e-05,4.9095e-07,-0.0020487
0.85098,0,-0.52519,2.4544e-05,-4.9095e-07,-0.0020487
0.84963,0,-0.52739,2.4924e-05,-4.9855e-07,-0.0020481
0.84963,0,-0.52739,2.4924e-05,4.9855e-07,-0.0020481
0.85141,0,-0.52449,2.5793e-05,5.1592e-07,-0.0020467
0.85141,0,-0.52449,2.5793e-05,-5.1592e-07,-0.0020467
0.85095,0,-0.52525,2.5962e-05,-5.1932e-07,-0.0020465
0.85095,0,-0.52525,2.5962e-05,5.1932e-07,-0.0020465
0.85554,0,-0.51773,2.7001e-05,-5.4009e-07,-0.0020448
0.85046,0,-0.52605,2.7001e-05,5.4009e-07,-0.0020448
0.85595,0,-0.51706,2.7045e-05,5.4098e-07,-0.0020447
0.85595,0,-0.51706,2.7045e-05,-5.4098e-07,-0.0020447
0.85699,0,-0.51534,2.804e-05,-5.6087e-07,-0.0020431
0.85699,0,-0.51534,2.804e-05,5.6087e-07,-0.0020431
0.86061,0,-0.50927,2.8267e-05,5.6541e-07,-0.0020427
0.86061,0,-0.50927,2.8267e-05,-5.6541e-07,-0.0020427
0.86258,0,-0.50593,2.9078e-05,-5.8164e-07,-0.0020414
0.86258,0,-0.50593,2.9078e-05,5.8164e-07,-0.0020414
0.86636,0,-0.49942,2.9447e-05,5.8902e-07,-0.0020407
0.86636,0,-0.49942,2.9447e-05,-5.8902e-07,-0.0020407
0.86923,0,-0.49441,3.0117e-05,-6.0241e-07,-0.0020396
0.86923,0,-0.49441,3.0117e-05,6.0241e-07,-0.0020396
0.8732,0,-0.48737,3.0587e-05,6.1183e-07,-0.0020387
0.8732,0,-0.48737,3.0587e-05,-6.1183e-07,-0.0020387
0.87728,0,-0.47998,3.1155e-05,-6.2318e-07,-0.0020377
0.87728,0,-0.47998,3.1155e-05,6.2318e-07,-0.0020377
0.88208,0,-0.47109,3.1682e-05,6.3373e-07,-0.0020367
0.88208,0,-0.47109,3.1682e-05,-6.3373e-07,-0.0020367
0.88482,0,-0.46594,3.2194e-05,-6.4396e-07,-0.0020358
0.88482,0,-0.46594,3.2194e-05,6.4396e-07,-0.0020358
0.99382,0,0.11097,3.2008e-05,-6.4025e-07,-0.0019287
0.99482,0,0.10166,3.2194e-05,6.4396e-07,-0.0019305
0.9925,0,0.12226,3.2008e-05,6.4025e-07,-0.0019287
0.99482,0,0.10166,3.2194e-05,-6.4396e-07,-0.0019305
0.99331,0,0.1155,3.1739e-05,6.3486e-07,-0.0019267
0.99222,0,0.12452,3.1739e-05,-6.3486e-07,-0.0019267
0.99729,0,0.073504,3.1525e-05,6.3058e-07,-0.0019247
0.99594,0,0.090004,3.1525e-05,-6.3058e-07,-0.0019247
0.99886,0,0.047684,3.1411e-05,6.283e-07,-0.0019227
0.99863,0,0.052337,3.1411e-05,-6.283e-07,-0.0019227
0.99866,0,0.05174,3.1325e-05,6.2657e-07,-0.0019207
0.99888,0,0.047385,3.1325e-05,-6.2657e-07,-0.0019207
0.99821,0,0.059869,3.1212e-05,6.2433e-07,-0.0019187
0.99821,0,0.059869,3.1212e-05,-6.2433e-07,-0.0019187
0.99861,0,0.052619,3.1086e-05,-6.218e-07,-0.0019167
0.99801,0,0.063099,3.1155e-05,6.2318e-07,-0.0019178
0.99861,0,0.052619,3.1086e-05,6.218e-07,-0.0019167
0.99801,0,0.063099,3.1155e-05,-6.2318e-07,-0.0019178
